date,hourx,crypto,Open,High,Low,Close,Volume
2025-08-23,0,SOL-USD,200.65118408203125,200.65118408203125,198.7714080810547,198.77647399902344,0
2025-08-23,1,SOL-USD,198.77171325683594,198.77171325683594,196.89572143554688,197.7108612060547,234286080
2025-08-23,2,SOL-USD,197.69813537597656,198.04345703125,195.37738037109375,197.32296752929688,70982656
2025-08-23,3,SOL-USD,197.31787109375,198.40074157714844,197.2816619873047,198.3802490234375,89708544
2025-08-23,4,SOL-USD,198.34512329101562,204.25929260253906,198.18357849121094,203.91505432128906,400444416
2025-08-23,5,SOL-USD,204.27767944335938,207.76422119140625,204.27767944335938,207.66090393066406,1328693248
2025-08-23,6,SOL-USD,207.4484100341797,207.55506896972656,206.01910400390625,206.47573852539062,471455744
2025-08-23,7,SOL-USD,206.4579620361328,206.78607177734375,205.0920867919922,205.0920867919922,229931008
2025-08-23,8,SOL-USD,205.12417602539062,205.40724182128906,202.2185516357422,203.4810333251953,347459584
2025-08-23,9,SOL-USD,203.71607971191406,204.32901000976562,203.36141967773438,204.15382385253906,0
2025-08-23,10,SOL-USD,204.26229858398438,204.3715362548828,201.9667205810547,201.9667205810547,434976768
2025-08-23,11,SOL-USD,201.9585723876953,202.76255798339844,201.85043334960938,201.85043334960938,0
2025-08-23,12,SOL-USD,201.85545349121094,202.88922119140625,201.42437744140625,202.1427764892578,0
2025-08-23,13,SOL-USD,201.9375457763672,202.14938354492188,200.71890258789062,201.36988830566406,0
2025-08-23,14,SOL-USD,201.35739135742188,202.97898864746094,201.26820373535156,202.56582641601562,0
2025-08-23,15,SOL-USD,202.5745391845703,203.57394409179688,202.5745391845703,202.69329833984375,0
2025-08-23,16,SOL-USD,202.6773223876953,203.3144989013672,202.3285369873047,203.16409301757812,0
2025-08-23,17,SOL-USD,203.16513061523438,203.51553344726562,202.67474365234375,203.25405883789062,0
2025-08-23,18,SOL-USD,203.25357055664062,204.0824737548828,203.25193786621094,203.8621826171875,0
2025-08-23,19,SOL-USD,203.8699951171875,204.3218536376953,203.859130859375,204.062744140625,0
2025-08-23,20,SOL-USD,204.0620880126953,204.0620880126953,203.34010314941406,203.63882446289062,0
2025-08-23,21,SOL-USD,203.63009643554688,203.9500732421875,203.1616668701172,203.1616668701172,0
2025-08-23,22,SOL-USD,203.14785766601562,203.4520263671875,202.90159606933594,203.4520263671875,0
2025-08-23,23,SOL-USD,203.46432495117188,204.7092742919922,203.46432495117188,203.93704223632812,128247296
2025-08-24,0,SOL-USD,204.0989227294922,206.4095458984375,204.0989227294922,205.802001953125,3632640
2025-08-24,1,SOL-USD,205.81080627441406,208.18589782714844,205.13751220703125,208.09437561035156,162003968
2025-08-24,2,SOL-USD,207.96469116210938,211.18841552734375,207.83984375,208.56600952148438,596954624
2025-08-24,3,SOL-USD,208.68377685546875,209.12271118164062,207.71969604492188,209.12271118164062,148301824
2025-08-24,4,SOL-USD,209.08792114257812,210.02793884277344,208.5612030029297,209.5443572998047,0
2025-08-24,5,SOL-USD,209.65631103515625,210.193359375,208.28106689453125,208.54762268066406,0
2025-08-24,6,SOL-USD,208.5405731201172,208.60244750976562,207.25942993164062,207.25942993164062,0
2025-08-24,7,SOL-USD,207.24949645996094,207.95101928710938,206.88548278808594,206.93727111816406,23775232
2025-08-24,8,SOL-USD,206.9089813232422,207.99497985839844,206.4583740234375,207.98135375976562,0
2025-08-24,9,SOL-USD,207.9946746826172,208.63153076171875,207.75802612304688,208.0816650390625,0
2025-08-24,10,SOL-USD,208.07339477539062,208.0830535888672,204.86178588867188,205.0388641357422,199831552
2025-08-24,11,SOL-USD,205.0240478515625,205.0415496826172,203.58786010742188,204.4744873046875,206873088
2025-08-24,12,SOL-USD,204.46676635742188,204.72288513183594,203.69619750976562,204.13404846191406,0
2025-08-24,13,SOL-USD,204.16122436523438,205.42002868652344,204.16122436523438,204.72723388671875,0
2025-08-24,14,SOL-USD,204.7010498046875,206.0320587158203,204.17140197753906,206.0320587158203,3127296
2025-08-24,15,SOL-USD,206.03070068359375,208.9312286376953,205.70018005371094,205.70018005371094,349877248
2025-08-24,16,SOL-USD,205.684326171875,206.88388061523438,205.62106323242188,206.88388061523438,147297792
2025-08-24,17,SOL-USD,206.80616760253906,209.36886596679688,206.6474151611328,208.85830688476562,255682048
2025-08-24,18,SOL-USD,209.15638732910156,211.73086547851562,209.0381317138672,211.1186065673828,516485632
2025-08-24,19,SOL-USD,211.16067504882812,211.34559631347656,203.91766357421875,203.91766357421875,1052522496
2025-08-24,20,SOL-USD,204.18775939941406,204.6835174560547,202.6894073486328,203.8824462890625,1053734912
2025-08-24,21,SOL-USD,203.88919067382812,205.23472595214844,202.83641052246094,204.4570770263672,82563072
2025-08-24,22,SOL-USD,204.47434997558594,205.37071228027344,201.79202270507812,205.35891723632812,604272640
2025-08-24,23,SOL-USD,205.0944061279297,206.92727661132812,205.05149841308594,205.79273986816406,266184704
