date,hourx,crypto,Open,High,Low,Close,Volume
2025-08-23,0,DOGE-USD,0.2405870109796524,0.2405870109796524,0.23791182041168213,0.23791182041168213,0
2025-08-23,1,DOGE-USD,0.23792818188667297,0.23792818188667297,0.23346000909805298,0.23500721156597137,165185536
2025-08-23,2,DOGE-USD,0.23500168323516846,0.2352084517478943,0.2293938845396042,0.23149296641349792,153256448
2025-08-23,3,DOGE-USD,0.2314482182264328,0.23189355432987213,0.23049846291542053,0.23152697086334229,69207552
2025-08-23,4,DOGE-USD,0.2315245419740677,0.23483824729919434,0.23144805431365967,0.23483824729919434,73325568
2025-08-23,5,DOGE-USD,0.23505899310112,0.237531840801239,0.23487557470798492,0.23748676478862762,174888448
2025-08-23,6,DOGE-USD,0.23746401071548462,0.23825223743915558,0.23692163825035095,0.23825092613697052,37385728
2025-08-23,7,DOGE-USD,0.2382517009973526,0.2386646419763565,0.23678159713745117,0.23690028488636017,49347584
2025-08-23,8,DOGE-USD,0.23712743818759918,0.23902302980422974,0.23710604012012482,0.23820096254348755,116595712
2025-08-23,9,DOGE-USD,0.23833338916301727,0.23835498094558716,0.23703300952911377,0.23806138336658478,0
2025-08-23,10,DOGE-USD,0.23799821734428406,0.238017275929451,0.23580819368362427,0.23607711493968964,28459520
2025-08-23,11,DOGE-USD,0.23606359958648682,0.23699061572551727,0.2358570694923401,0.2359951138496399,0
2025-08-23,12,DOGE-USD,0.23601405322551727,0.2381424903869629,0.23549720644950867,0.23680900037288666,0
2025-08-23,13,DOGE-USD,0.23679548501968384,0.23679548501968384,0.23455387353897095,0.23497799038887024,0
2025-08-23,14,DOGE-USD,0.2350441813468933,0.23662425577640533,0.23480869829654694,0.23540827631950378,0
2025-08-23,15,DOGE-USD,0.23541483283042908,0.23681332170963287,0.2351628690958023,0.23664569854736328,0
2025-08-23,16,DOGE-USD,0.23665225505828857,0.23665225505828857,0.2355928272008896,0.23605147004127502,0
2025-08-23,17,DOGE-USD,0.23606589436531067,0.23727020621299744,0.23606589436531067,0.2365499585866928,0
2025-08-23,18,DOGE-USD,0.23655009269714355,0.23701302707195282,0.2364184558391571,0.23675547540187836,0
2025-08-23,19,DOGE-USD,0.23675476014614105,0.23734831809997559,0.2366800606250763,0.23733700811862946,0
2025-08-23,20,DOGE-USD,0.23731963336467743,0.23731963336467743,0.23587852716445923,0.236380934715271,0
2025-08-23,21,DOGE-USD,0.2363785207271576,0.2363785207271576,0.23432950675487518,0.2349056601524353,0
2025-08-23,22,DOGE-USD,0.23489910364151,0.2357177436351776,0.23478813469409943,0.2357177436351776,0
2025-08-23,23,DOGE-USD,0.23572875559329987,0.2365616410970688,0.23572875559329987,0.23592360317707062,0
2025-08-24,0,DOGE-USD,0.23615461587905884,0.23783518373966217,0.23615461587905884,0.23762589693069458,0
2025-08-24,1,DOGE-USD,0.23765605688095093,0.23765605688095093,0.23612768948078156,0.2372453808784485,0
2025-08-24,2,DOGE-USD,0.2371036261320114,0.23748019337654114,0.2359337955713272,0.2359337955713272,0
2025-08-24,3,DOGE-USD,0.2358713001012802,0.23643390834331512,0.23521947860717773,0.2364204227924347,0
2025-08-24,4,DOGE-USD,0.23665641248226166,0.23679766058921814,0.2356642782688141,0.23588208854198456,0
2025-08-24,5,DOGE-USD,0.23590733110904694,0.2361261397600174,0.23498670756816864,0.23501788079738617,0
2025-08-24,6,DOGE-USD,0.23501801490783691,0.23501801490783691,0.23227328062057495,0.23227328062057495,0
2025-08-24,7,DOGE-USD,0.23225374519824982,0.23332196474075317,0.2320219725370407,0.23249390721321106,0
2025-08-24,8,DOGE-USD,0.23246730864048004,0.2329387664794922,0.2317725419998169,0.23217935860157013,0
2025-08-24,9,DOGE-USD,0.23219315707683563,0.23247118294239044,0.23149575293064117,0.23188579082489014,0
2025-08-24,10,DOGE-USD,0.23188142478466034,0.23192332684993744,0.22959807515144348,0.23017753660678864,10262272
2025-08-24,11,DOGE-USD,0.23014622926712036,0.23014622926712036,0.2284114807844162,0.2295224964618683,54916096
2025-08-24,12,DOGE-USD,0.22951890528202057,0.2300187051296234,0.2292308509349823,0.22986891865730286,0
2025-08-24,13,DOGE-USD,0.22987818717956543,0.23122259974479675,0.22987818717956543,0.23013214766979218,0
2025-08-24,14,DOGE-USD,0.23012085258960724,0.23175778985023499,0.22964027523994446,0.23175778985023499,0
2025-08-24,15,DOGE-USD,0.2317805141210556,0.23351280391216278,0.2310459017753601,0.23105742037296295,70441600
2025-08-24,16,DOGE-USD,0.23107723891735077,0.2323688417673111,0.2308809459209442,0.2323680967092514,5639424
2025-08-24,17,DOGE-USD,0.2323385626077652,0.23622438311576843,0.2321796715259552,0.23543763160705566,82943488
2025-08-24,18,DOGE-USD,0.23541761934757233,0.24192434549331665,0.23520006239414215,0.24179619550704956,241286528
2025-08-24,19,DOGE-USD,0.2418144941329956,0.24444569647312164,0.2331368774175644,0.2331368774175644,590446848
2025-08-24,20,DOGE-USD,0.23335343599319458,0.2337876856327057,0.23098298907279968,0.23284867405891418,393621504
2025-08-24,21,DOGE-USD,0.2328791469335556,0.23454466462135315,0.23140226304531097,0.233744278550148,49990400
2025-08-24,22,DOGE-USD,0.23374176025390625,0.23374176025390625,0.22840377688407898,0.23140549659729004,137665024
2025-08-24,23,DOGE-USD,0.23138628900051117,0.2329672873020172,0.23136067390441895,0.23178280889987946,51473152
